,Unnamed: 0,pred,pred_high,pred_low,dif4,sigma_dif4,dif4_high,dif4_low,dif4_median,match4,sigma_match4,match4_high,match4_low,match4_median,spectrum4,dif5,sigma_dif5,dif5_high,dif5_low,dif5_median,match5,sigma_match5,match5_high,match5_low,match5_median,spectrum5,dif6,sigma_dif6,dif6_high,dif6_low,dif6_median,match6,sigma_match6,match6_high,match6_low,match6_median,spectrum6,dif7,sigma_dif7,dif7_high,dif7_low,dif7_median,match7,sigma_match7,match7_high,match7_low,match7_median,spectrum7
834,834,1.651812425919417,1.5346858275730186,1.7778954129521098,1946.280468722453,0.12298913626343895,1946.1543906256784,1946.3983561349787,1946.280511302982,1.6519315867104742,0.1229891362634353,1.5340441741847601,1.7780096834850874,1.651889006181628,1947.9324003091635,1994.8457466732607,0.12298913626343652,1994.7196685764866,1994.9636340857871,1994.84578925379,1.6519315867104742,0.1229891362634353,1.5340441741847601,1.7780096834850874,1.651889006181628,1996.4976782599715,1616.5021927211067,0.1229891362634363,1616.3761146243314,1616.620080133632,1616.5022353016352,1.6519315867104742,0.1229891362634353,1.5340441741847601,1.7780096834850874,1.651889006181628,1618.1541243078168,2042.6910838221697,0.1229891362634382,2042.565005725395,2042.808971234695,2042.6911264026983,1.6519315867104742,0.1229891362634353,1.5340441741847601,1.7780096834850874,1.651889006181628,2044.34301540888
835,835,1.6516106562330992,1.5334466856216264,1.7776333038199954,1948.8534313281714,0.1228335062236221,1948.7274036843821,1948.9713699145211,1948.8534205937128,1.6517283271304568,0.12283350622361836,1.533789740780473,1.7777559709195732,1.651739061589256,1950.5051596553014,2007.3513730808368,0.1228335062236197,2007.2253454370475,2007.469311667187,2007.3513623463784,1.6517283271304568,0.12283350622361836,1.533789740780473,1.7777559709195732,1.651739061589256,2009.0031014079675,1604.4492404886387,0.12283350622361935,1604.3232128448492,1604.5671790749882,1604.4492297541794,1.6517283271304568,0.12283350622361836,1.533789740780473,1.7777559709195732,1.651739061589256,1606.1009688157687,2028.8873070446468,0.12283350622362145,2028.7612794008573,2029.0052456309968,2028.887296310188,1.6517283271304568,0.12283350622361836,1.533789740780473,1.7777559709195732,1.651739061589256,2030.5390353717767
836,836,1.6514117956692873,1.532954144992445,1.7773276882679594,1953.8607765265133,0.12267929525008603,1953.7348105170415,1953.9788193327865,1953.8607761806995,1.6515279869459867,0.1226792952500824,1.5334851806734302,1.7774939964180878,1.6515283327606505,1955.51230451346,2020.9318460286884,0.12267929525008375,2020.805880019216,2021.0498888349607,2020.9318456828726,1.6515279869459867,0.1226792952500824,1.5334851806734302,1.7774939964180878,1.6515283327606505,2022.5833740156345,1597.9847326277563,0.1226792952500834,1597.858766618284,1598.1027754340287,1597.9847322819414,1.6515279869459867,0.1226792952500824,1.5334851806734302,1.7774939964180878,1.6515283327606505,1599.6362606147022,2017.5426450724774,0.1226792952500855,2017.4166790630047,2017.6606878787507,2017.5426447266632,1.6515279869459867,0.1226792952500824,1.5334851806734302,1.7774939964180878,1.6515283327606505,2019.1941730594235
837,837,1.6512158356730144,1.5329750316349604,1.7770842110532368,1961.0620426592175,0.12252651828440735,1960.9361528162412,1961.1802308363226,1961.062127184588,1.651330555803329,0.12252651828440413,1.5331423786985754,1.777220398779793,1.6512460304339198,1962.7133732150207,2037.2810030793014,0.12252651828440535,2037.1551132363247,2037.3991912564059,2037.2810876046708,1.651330555803329,0.12252651828440413,1.5331423786985754,1.777220398779793,1.6512460304339198,2038.932333635105,1596.9170016669393,0.12252651828440507,1596.7911118239624,1597.0351898440435,1596.9170861923083,1.651330555803329,0.12252651828440413,1.5331423786985754,1.777220398779793,1.6512460304339198,1598.5683322227426,2009.0942237859344,0.12252651828440694,2008.968333942957,2009.212411963039,2009.0943083113034,1.651330555803329,0.12252651828440413,1.5331423786985754,1.777220398779793,1.6512460304339198,2010.7455543417373
838,838,1.6510228147218713,1.5329981222452749,1.7768588688501288,1970.3042900275248,0.12237520238165688,1970.1784934711504,1970.422652481539,1970.3045391616047,1.6511360264183177,0.12237520238165432,1.5327735724043978,1.776932582793324,1.6508868923391176,1971.9554260539435,2055.941426363358,0.12237520238165522,2055.815629806983,2056.059788817372,2055.941675497437,1.6511360264183177,0.12237520238165432,1.5327735724043978,1.776932582793324,1.6508868923391176,2057.5925623897765,1600.4931105408527,0.12237520238165515,1600.3673139844766,1600.611472994866,1600.493359674931,1.6511360264183177,0.12237520238165432,1.5327735724043978,1.776932582793324,1.6508868923391176,1602.1442465672706,2003.9707357822479,0.1223752023816566,2003.8449392258728,2004.0890982362619,2003.9709849163269,1.6511360264183177,0.12237520238165432,1.5327735724043978,1.776932582793324,1.6508868923391176,2005.6218718086664
839,839,1.6508326064169143,1.5325188478303895,1.7766059065768556,1981.199433181946,0.1222253872423074,1981.073748569672,1981.3179868580987,1981.1999260285293,1.6509443936295838,0.1222253872423056,1.532390717477464,1.7766290059043213,1.6504515470467722,1982.850377575576,2074.7022064203575,0.12222538724230612,2074.5765218080824,2074.8207600965093,2074.70269926694,1.6509443936295838,0.1222253872423056,1.532390717477464,1.7766290059043213,1.6504515470467722,2076.3531508139868,1608.5621324824801,0.1222253872423064,1608.4364478702046,1608.6806861586315,1608.5626253290618,1.6509443936295838,0.1222253872423056,1.532390717477464,1.7766290059043213,1.6504515470467722,1610.213076876109,2002.755016260656,0.12222538724230712,2002.6293316483807,2002.8735699368078,2002.7555091072384,1.6509443936295838,0.1222253872423056,1.532390717477464,1.7766290059043213,1.6504515470467722,2004.4059606542853
840,840,1.6506453657478402,1.5318107961746228,1.7763544236039046,1992.5473863181353,0.12207712515651015,1992.4218316940412,1992.6661343981518,1992.5481940715254,1.6507556533184444,0.12207712515650927,1.5320075733025358,1.7763102774136803,1.6499478999291326,1994.1981419714548,2092.2202600147307,0.12207712515650936,2092.0947053906348,2092.339008094746,2092.22106776812,1.6507556533184444,0.12207712515650927,1.5320075733025358,1.7763102774136803,1.6499478999291326,2093.8710156680486,1620.772177424628,0.12207712515651,1620.6466228005324,1620.8909255046435,1620.7729851780166,1.6507556533184444,0.12207712515650927,1.5320075733025358,1.7763102774136803,1.6499478999291326,1622.4229330779465,2006.0179365458132,0.1220771251565099,2005.8923819217187,2006.1366846258295,2006.0187442992028,1.6507556533184444,0.12207712515650927,1.5320075733025358,1.7763102774136803,1.6499478999291326,2007.668692199132
841,841,1.6504609721736945,1.5311096745478672,1.776105751392061,2002.7400763321493,0.1219304814496413,2002.614667397544,2002.8590057191384,2002.741255648645,1.6505698020514254,0.1219304814496413,1.5316404150629204,1.7759787366576405,1.6493904855566623,2004.3906461342008,2108.0401415288047,0.121930481449641,2107.9147325941985,2108.1590709157936,2108.0413208453,1.6505698020514254,0.1219304814496413,1.5316404150629204,1.7759787366576405,1.6493904855566623,2109.6907113308566,1635.6092521004032,0.12193048144964197,1635.4838431657965,1635.728181487391,1635.6104314168977,1.6505698020514254,0.1219304814496413,1.5316404150629204,1.7759787366576405,1.6493904855566623,1637.259821902454,2013.665778153682,0.12193048144964105,2013.540369219076,2013.7847075406708,2013.6669574701766,1.6505698020514254,0.1219304814496413,1.5316404150629204,1.7759787366576405,1.6493904855566623,2015.3163479557336
842,842,1.6502794476414877,1.5304154737323925,1.7758590008410762,2009.2584180145361,0.12178553511529472,2009.133167939141,2009.3775020205912,2009.2600051744955,1.6503868372595265,0.12178553511529558,1.531302831204853,1.7756369126549925,1.64879967730072,2010.908804851796,2121.5185635003477,0.12178553511529495,2121.3933134249523,2121.6376475064026,2121.520150660306,1.6503868372595265,0.12178553511529558,1.531302831204853,1.7756369126549925,1.64879967730072,2123.1689503376074,1651.5773084584905,0.1217855351152962,1651.4520583830945,1651.6963924645447,1651.5788956184488,1.6503868372595265,0.12178553511529558,1.531302831204853,1.7756369126549925,1.64879967730072,1653.2276952957495,2024.0193862698675,0.12178553511529455,2023.8941361944721,2024.138470275922,2024.0209734298264,1.6503868372595265,0.12178553511529558,1.531302831204853,1.7756369126549925,1.64879967730072,2025.6697731071274
843,843,1.6501008076159418,1.5307880796005593,1.7751570093727018,2009.6770484300287,0.12164237950334204,2009.551967896887,2009.796254643972,2009.6790561717728,1.6502067573531118,0.12164237950334356,1.5310005434105438,1.7752872904957646,1.6481990156099022,2011.327255187383,2131.475987010266,0.12164237950334275,2131.350906477124,2131.5951932242087,2131.4779947520096,1.6502067573531118,0.12164237950334356,1.5310005434105438,1.7752872904957646,1.6481990156099022,2133.1261937676195,1667.4773414067013,0.12164237950334413,1667.3522608735584,1667.5965476206436,1667.4793491484445,1.6502067573531118,0.12164237950334356,1.5310005434105438,1.7752872904957646,1.6481990156099022,1669.1275481640546,2035.3791328756674,0.12164237950334195,2035.254052342525,2035.4983390896107,2035.381140617411,1.6502067573531118,0.12164237950334356,1.5310005434105438,1.7752872904957646,1.6481990156099022,2037.0293396330205
844,844,1.6499250507389085,1.5299578522868968,1.7742637754671733,2003.102490721498,0.12150112327300605,2002.9775881997095,2003.2217877201608,2003.104907765676,1.6500295618442198,0.1215011232730081,1.5307325631819786,1.7749320836331304,1.6476125176672511,2004.7525202833426,2136.7315551624947,0.12150112327300727,2136.6066526407058,2136.850852161157,2136.733972206672,1.6500295618442198,0.1215011232730081,1.5307325631819786,1.7749320836331304,1.6476125176672511,2138.381584724338,1681.7375821057447,0.1215011232730086,1681.612679583956,1681.856879104407,1681.7399991499215,1.6500295618442198,0.1215011232730081,1.5307325631819786,1.7749320836331304,1.6476125176672511,1683.3876116675888,2047.3528102923694,0.12150112327300615,2047.2279077705807,2047.4721072910322,2047.3552273365467,1.6500295618442198,0.1215011232730081,1.5307325631819786,1.7749320836331304,1.6476125176672511,2049.002839854214
845,845,1.6497521646199118,1.5299491506763572,1.7740685063064894,1991.2443818062009,0.12136189104677547,1991.119664051644,1991.3637396931351,1991.2471748519158,1.649855251247813,0.12136189104677785,1.5304973643140731,1.7745730058050009,1.6470622055332276,1992.8942370574487,2137.3990093827188,0.12136189104677712,2137.2742916281627,2137.518367269653,2137.401802428434,1.649855251247813,0.12136189104677785,1.5304973643140731,1.7745730058050009,1.6470622055332276,2139.0488646339672,1692.119334686788,0.12136189104677828,1691.9946169322309,1692.2386925737217,1692.1221277325023,1.649855251247813,0.12136189104677785,1.5304973643140731,1.7745730058050009,1.6470622055332276,1693.7691899380357,2059.3881165297985,0.1213618910467758,2059.2633987752415,2059.5074744167327,2059.3909095755134,1.649855251247813,0.12136189104677785,1.5304973643140731,1.7745730058050009,1.6470622055332276,2061.0379717810465
846,846,1.6495821980007754,1.5300661006341862,1.7738766955192025,1976.600988180614,0.12122482441600185,1976.4764609078825,1976.7203754587829,1976.6041062088532,1.6496838268813139,0.12122482441600432,1.5302965487129725,1.7742110996130562,1.646565798642514,1978.250672007496,2135.0927488033594,0.12122482441600375,2134.9682215306275,2135.212136081528,2135.095866831598,1.6496838268813139,0.12122482441600432,1.5302965487129725,1.7742110996130562,1.646565798642514,2136.7424326302407,1696.633664233664,0.12122482441600466,1696.509136960932,1696.7530515118326,1696.6367822619027,1.6496838268813139,0.12122482441600432,1.5302965487129725,1.7742110996130562,1.646565798642514,1698.2833480605454,2070.690404363996,0.12122482441600245,2070.5658770912646,2070.809791642165,2070.6935223922346,1.6496838268813139,0.12122482441600432,1.5302965487129725,1.7742110996130562,1.646565798642514,2072.3400881908774
847,847,1.6494150669015386,1.5301932926651471,1.7736857923130105,1959.051640481924,0.12109008298663923,1958.927309011964,1959.1710229343112,1959.055019900408,1.6495152911018818,0.12109008298664163,1.5301328387147677,1.773846761062164,1.646135872618003,1960.7011557730254,2131.402508144179,0.12109008298664126,2131.2781766742182,2131.5218905965658,2131.4058875626624,1.6495152911018818,0.12109008298664163,1.5301328387147677,1.773846761062164,1.646135872618003,2133.0520234352807,1694.770460012013,0.12109008298664185,1694.6461285420526,1694.8898424644,1694.7738394304965,1.6495152911018818,0.12109008298664163,1.5301328387147677,1.773846761062164,1.646135872618003,1696.4199753031146,2080.063231729716,0.1210900829866401,2079.938900259756,2080.182614182103,2080.0666111482,1.6495152911018818,0.12109008298664163,1.5301328387147677,1.773846761062164,1.646135872618003,2081.712747020818
848,848,1.6492508254496594,1.5302125158391309,1.7734977915832395,1938.4474548010412,0.12095784521835115,1938.3233247824076,1938.5667988700247,1938.4510267813207,1.649349647619667,0.12095784521835333,1.5300055786365094,1.7734796662538337,1.645777667340647,1940.0968044486613,2127.3333933933027,0.12095784521835325,2127.2092633746684,2127.4527374622853,2127.3369653735817,1.649349647619667,0.12095784521835333,1.5300055786365094,1.7734796662538337,1.645777667340647,2128.9827430409227,1687.2310127804321,0.12095784521835347,1687.1068827617976,1687.3503568494143,1687.2345847607105,1.649349647619667,0.12095784521835333,1.5300055786365094,1.7734796662538337,1.645777667340647,1688.880362428051,2085.769838645997,0.12095784521835233,2085.645708627363,2085.8891827149805,2085.773410626276,1.649349647619667,0.12095784521835333,1.5300055786365094,1.7734796662538337,1.645777667340647,2087.419188293617
849,849,1.6490895172400368,1.5299348074703034,1.7732106190372452,1916.2927878991445,0.12082830950009213,1916.1688661966132,1916.4120660251829,1916.2964882076785,1.6491869012310176,0.12082830950009392,1.5299087751930127,1.7731086037623602,1.6454865926974065,1917.9419748003759,2123.129605253704,0.1208283095000941,2123.0056835511723,2123.248883379741,2123.1333055622367,1.6491869012310176,0.12082830950009392,1.5299087751930127,1.7731086037623602,1.6454865926974065,2124.7787921549348,1674.80774619912,0.12082830950009407,1674.6838244965884,1674.9270243251574,1674.8114465076533,1.6491869012310176,0.12082830950009392,1.5299087751930127,1.7731086037623602,1.6454865926974065,1676.4569331003506,2087.606512856013,0.12082830950009348,2087.482591153482,2087.725790982052,2087.6102131645475,1.6491869012310176,0.12082830950009392,1.5299087751930127,1.7731086037623602,1.6454865926974065,2089.2556997572447
850,850,1.6489310508126565,1.529662694518188,1.7727381213703817,1893.656846752269,0.12070169525086062,1893.5331421529254,1893.7760406243933,1893.6606235001514,1.6490270575834014,0.12070169525086195,1.5298331854593263,1.7727316569269764,1.6452503097016993,1895.305873809853,2118.263746241977,0.12070169525086237,2118.140041642633,2118.3829401141006,2118.267522989858,1.6490270575834014,0.12070169525086195,1.5298331854593263,1.7727316569269764,1.6452503097016993,2119.9127732995603,1658.2549136719306,0.12070169525086215,1658.131209072587,1658.3741075440546,1658.258690419812,1.6490270575834014,0.12070169525086195,1.5298331854593263,1.7727316569269764,1.6452503097016993,1659.9039407295136,2085.954765319938,0.12070169525086202,2085.831060720595,2086.073959192062,2085.95854206782,1.6490270575834014,0.12070169525086195,1.5298331854593263,1.7727316569269764,1.6452503097016993,2087.6037923775216
851,851,1.6487755219037517,1.5292547114115909,1.7722713987134502,1870.8602274199266,0.12057824425331777,1870.7367510290733,1870.9793262391672,1870.864044024176,1.6488701232923324,0.12057824425331855,1.5297713040518015,1.7723465141457488,1.6450535190431372,1872.509097543219,2112.1954109703966,0.1205782442533192,2112.0719345795433,2112.3145097896368,2112.199227574645,1.6488701232923324,0.12057824425331855,1.5297713040518015,1.7723465141457488,1.6450535190431372,2113.8442810936886,1639.5659094502405,0.12057824425331895,1639.4424330593865,1639.6850082694807,1639.5697260544894,1.6488701232923324,0.12057824425331855,1.5297713040518015,1.7723465141457488,1.6450535190431372,1641.2147795735325,2080.507386865098,0.12057824425331905,2080.383910474245,2080.626485684339,2080.5112034693475,1.6488701232923324,0.12057824425331855,1.5297713040518015,1.7723465141457488,1.6450535190431372,2082.1562569883913
852,852,1.648622947434562,1.5291341917739372,1.7718088962375844,1849.724803749056,0.1204582219842778,1849.601569124593,1849.8437998658146,1849.7286358609867,1.6487161059765647,0.12045822198427796,1.5297199892190452,1.771950730439924,1.6448839940469675,1851.373519855033,2105.8232994814,0.12045822198427875,2105.7000648569365,2105.942295598157,2105.8271315933303,1.6487161059765647,0.12045822198427796,1.5297199892190452,1.771950730439924,1.6448839940469675,2107.4720155873765,1621.5018530220832,0.12045822198427862,1621.3786183976197,1621.6208491388404,1621.5056851340125,1.6487161059765647,0.12045822198427796,1.5297199892190452,1.771950730439924,1.6448839940469675,1623.1505691280595,2071.70818088517,0.12045822198427887,2071.5849462607075,2071.8271770019282,2071.7120129971004,1.6487161059765647,0.12045822198427796,1.5297199892190452,1.771950730439924,1.6448839940469675,2073.3568969911466
